distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,transaction_amount,repeat_retailer,used_chip,used_pin_number,online_order,is_foreign_transaction,transactions_last_24h,Class
54.18,1.5,1.21,144.47,0,1,1,0,0,6,0
13.12,3.65,1.04,25.29,1,1,0,1,0,4,0
1.01,8.23,1.41,46.71,1,1,0,1,0,1,0
40.53,5.43,1.02,96.82,1,1,0,0,0,2,0
68.35,13.5,1.32,26.52,1,1,0,1,1,2,0
16.35,0.47,0.89,94.6,1,1,1,0,0,3,0
10.78,0.2,0.72,215.68,1,0,1,1,0,2,0
13.06,10.99,1.39,194.15,1,1,1,1,0,3,0
15.97,1.41,1.87,53.42,0,1,1,0,0,2,0
16.98,0.38,1.06,133.78,0,0,1,1,0,3,0
0.18,6.82,1.75,172.66,0,0,1,0,0,2,0
4.41,2.31,0.8,76.54,0,1,0,1,0,2,0
0.96,8.32,0.44,40.1,0,0,1,0,1,1,0
19.35,2.65,1.36,191.9,0,1,1,1,0,1,0
0.21,1.94,1.01,24.62,0,1,0,1,0,1,0
10.93,8.11,1.51,32.54,1,1,0,1,1,1,0
49.31,6.03,0.49,151.69,0,1,0,1,0,1,0
6.74,7.24,1.24,220.22,1,1,1,0,0,1,0
0.6,0.83,1.58,184.06,1,0,1,0,0,1,0
6.23,10.88,0.25,15.48,0,1,1,0,0,2,0
20.72,15.62,1.2,90.6,0,0,0,0,0,4,0
13.86,0.02,1.84,52.55,1,1,0,1,0,2,0
55.87,7.16,1.25,281.05,1,1,1,1,0,3,0
3.74,1.46,0.27,52.76,1,1,1,0,0,7,0
5.73,2.59,1.31,111.81,0,0,0,1,0,2,0
0.13,1.49,0.74,122.76,1,0,0,1,0,4,0
14.04,5.14,1.11,33.87,1,1,0,0,1,3,0
16.04,1.82,1.24,79.9,1,1,1,0,0,2,0
13.02,2.36,2.02,48.3,1,1,1,0,0,1,0
6.59,2.79,0.49,37.2,1,0,1,1,0,2,0
7.08,3.05,0.19,76.67,1,1,1,1,0,1,0
0.77,5.11,1.3,190.99,1,1,0,0,1,3,0
11.7,11.8,1.3,88.31,0,0,1,0,0,4,0
9.49,16.49,4.01,458.47,0,1,0,0,0,1,1
15.09,0.86,1.6,178.0,1,1,1,1,0,2,0
15.46,0.21,1.14,31.42,0,1,1,0,0,1,0
5.43,9.01,1.16,34.06,1,1,1,0,0,3,0
17.25,2.47,1.55,83.52,1,0,1,0,0,3,0
7.94,2.34,1.34,51.15,0,1,1,1,0,0,0
4.11,2.23,0.93,59.84,1,0,0,0,1,4,0
58.66,2.66,0.98,19.65,1,0,1,0,0,3,0
24.05,9.97,1.57,132.57,1,1,1,0,0,3,0
5.18,2.37,1.24,24.07,1,1,0,0,0,2,0
3.37,2.49,1.25,50.49,0,1,0,0,0,3,0
6.7,1.93,0.93,74.54,1,1,1,0,0,0,0
7.36,5.48,0.66,87.19,0,1,0,1,0,2,0
26.79,0.77,1.09,223.08,1,0,1,0,0,0,0
22.31,1.2,1.07,57.22,1,1,1,1,0,1,0
27.93,4.26,0.39,145.07,1,1,0,0,0,2,0
46.54,3.29,0.37,56.96,1,1,1,1,0,1,0
1.88,1.14,0.9,21.69,1,1,1,1,0,0,0
1.76,1.33,0.89,93.13,1,1,0,0,0,5,0
15.22,5.76,0.76,95.47,0,1,0,0,0,0,0
6.64,3.9,1.8,36.61,1,0,0,0,0,0,0
42.63,2.66,0.56,73.95,1,0,0,1,0,4,0
7.06,9.08,0.29,75.68,1,1,0,0,0,3,0
20.56,4.08,0.28,85.28,1,0,0,1,0,4,0
15.83,3.83,0.54,60.43,1,1,0,0,0,3,0
0.42,3.56,0.25,83.81,1,0,0,1,0,1,0
2.97,0.29,1.17,91.55,0,1,1,0,1,4,0
3.26,0.91,1.06,30.12,1,0,0,1,0,2,0
18.73,10.23,1.26,234.43,0,1,1,1,0,2,0
2.84,3.06,1.76,149.83,1,1,1,0,0,1,0
0.84,4.02,1.13,27.92,1,1,1,0,0,1,0
1.48,10.53,0.49,53.66,1,1,0,0,1,3,0
19.72,3.66,0.77,56.97,1,1,1,0,0,2,0
0.7,3.31,0.46,32.47,1,1,0,1,0,4,0
13.96,0.35,0.91,126.18,1,0,1,0,1,1,0
56.18,21.04,3.33,207.98,1,0,1,0,0,5,1
4.86,0.09,0.99,32.24,1,0,1,0,0,4,0
6.04,1.68,1.42,23.68,1,0,0,0,0,3,0
18.12,0.55,1.34,167.67,1,1,0,0,0,5,0
0.6,6.27,0.65,170.3,1,1,1,1,0,2,0
18.5,18.2,0.99,67.71,1,0,0,1,0,1,0
15.37,2.89,0.7,72.97,0,1,1,0,0,0,0
33.9,4.01,0.7,68.09,1,1,0,0,0,2,0
21.22,8.15,1.07,142.25,1,1,0,1,0,0,0
1.1,3.63,0.71,79.42,1,1,1,0,0,2,0
2.87,1.54,1.29,107.94,0,1,1,1,1,2,0
19.03,1.03,1.31,131.62,1,1,1,0,0,2,0
12.2,21.86,0.9,47.92,1,0,1,0,0,5,0
26.36,2.06,1.28,4.89,0,0,0,0,0,4,0
26.0,0.15,2.21,13.31,1,1,0,0,0,4,0
1.08,4.6,1.07,31.96,1,1,1,1,0,3,0
35.98,0.48,1.17,106.63,1,1,1,1,0,1,0
5.05,0.46,1.43,224.94,0,1,0,0,0,1,0
4.95,0.26,1.46,52.73,0,0,1,1,0,1,0
13.98,2.76,1.89,75.97,1,0,1,0,0,1,0
20.39,5.49,0.72,143.13,1,1,0,0,0,2,0
4.28,0.33,1.17,42.47,1,0,1,1,0,2,0
35.73,11.9,1.47,92.2,1,1,0,1,0,1,0
4.35,8.75,0.34,93.0,0,0,0,1,0,3,0
7.19,1.64,0.66,46.93,1,0,1,0,0,3,0
52.56,2.6,0.76,65.27,1,1,0,0,1,3,0
16.75,0.19,0.46,47.2,1,1,1,0,0,4,0
0.95,3.52,0.35,217.83,1,1,1,0,0,1,0
15.57,13.47,0.49,145.43,1,0,0,1,0,3,0
29.32,0.0,1.84,152.05,0,0,1,0,0,0,0
7.24,2.43,0.8,84.4,1,1,1,0,0,1,0
70.13,3.01,0.94,45.14,1,1,1,0,0,4,0
9.43,1.62,0.61,160.65,1,0,1,0,0,2,0
18.99,3.71,0.83,69.21,1,1,1,0,0,0,0
15.17,9.99,0.95,25.26,1,0,1,0,1,1,0
11.55,1.36,0.1,66.9,1,0,0,1,0,1,0
3.78,3.03,0.3,13.93,1,1,1,1,0,3,0
16.98,3.23,0.69,95.23,1,1,1,1,1,4,0
1.08,7.33,1.0,101.95,0,1,1,0,0,1,0
28.26,5.26,1.52,104.66,0,1,1,0,0,2,0
33.46,7.13,1.22,25.69,1,1,0,0,0,2,0
29.36,7.06,1.53,62.81,1,1,1,1,0,1,0
4.12,4.48,1.21,68.42,1,0,1,1,0,2,0
26.53,1.38,0.97,124.75,1,1,0,0,0,1,0
17.19,5.07,0.13,50.94,1,0,0,0,0,7,0
5.88,2.52,1.17,62.95,1,1,1,0,0,4,0
16.48,11.61,1.54,30.91,1,1,0,1,0,6,0
4.22,14.13,0.66,317.61,1,1,0,0,1,2,0
12.43,2.23,0.77,26.65,1,0,0,0,0,0,0
42.42,3.75,2.02,49.78,1,1,1,0,0,1,0
4.13,24.67,1.24,83.37,1,0,1,1,0,2,0
0.15,2.68,1.35,37.78,1,1,0,0,0,2,0
49.87,4.73,1.65,117.16,1,0,0,0,0,0,0
3.94,1.68,0.82,60.48,1,1,0,0,0,6,0
28.57,9.54,1.98,41.56,1,1,1,0,0,1,0
41.78,1.81,0.85,39.85,1,1,1,0,0,2,0
22.74,4.11,1.94,82.01,0,0,1,0,0,2,0
2.46,4.83,0.41,203.63,1,1,1,0,0,4,0
7.73,7.03,1.03,42.0,1,1,1,0,1,3,0
2.05,8.63,1.21,140.94,0,1,0,1,0,1,0
5.93,1.4,1.24,164.87,0,1,0,0,0,2,0
20.32,0.23,1.67,171.05,1,1,0,0,0,1,0
11.36,7.41,0.99,162.96,1,1,1,1,0,3,0
15.82,5.1,1.16,19.33,1,1,1,1,0,3,0
6.57,3.85,0.91,76.64,0,1,0,1,0,1,0
18.11,0.04,1.67,324.95,1,1,0,0,0,0,0
23.41,6.26,1.11,158.29,1,0,1,0,0,2,0
7.32,20.88,0.53,209.31,1,1,1,0,0,1,0
46.55,7.15,0.76,73.99,1,1,0,0,0,5,0
10.48,3.8,0.91,31.82,1,0,1,0,0,3,0
1.2,16.08,0.29,36.75,1,0,1,1,0,3,0
27.89,1.52,0.7,61.29,1,1,0,1,1,1,0
53.08,1.97,0.81,110.23,1,1,1,1,0,1,0
0.16,2.85,0.82,170.16,1,1,1,1,0,1,0
22.42,3.09,1.09,50.92,1,1,0,0,0,1,0
19.62,2.1,0.49,123.72,1,1,1,0,0,2,0
2.41,4.54,1.31,59.11,1,1,0,0,0,3,0
13.61,3.22,1.29,19.93,1,1,0,0,0,4,0
22.94,1.74,1.15,122.59,1,0,0,0,1,1,0
59.54,2.1,0.89,126.11,1,1,0,1,0,1,1
3.62,2.65,0.1,113.94,0,1,0,1,0,4,0
3.17,0.7,1.08,113.13,1,1,1,0,0,1,0
6.66,2.25,1.38,75.19,1,0,1,1,0,5,0
26.7,0.1,0.7,167.05,1,0,0,0,0,3,0
12.67,0.46,1.11,138.74,0,1,0,1,0,1,0
3.97,7.7,0.94,59.72,1,1,1,1,0,1,0
8.75,0.94,0.27,112.49,0,0,1,0,0,2,0
3.39,12.7,0.75,39.49,1,1,1,0,0,2,0
1.1,6.7,2.03,20.7,1,1,1,0,0,2,0
12.64,6.45,1.17,8.89,1,0,1,0,0,1,0
16.81,5.24,1.1,96.37,1,0,0,0,0,1,0
2.67,0.66,1.3,38.73,1,1,1,0,0,3,0
6.92,6.78,1.66,61.57,1,1,0,1,0,2,0
4.91,6.9,1.39,76.26,1,0,1,1,0,2,0
0.89,2.55,1.64,33.77,0,0,1,0,1,5,0
6.98,7.25,0.67,81.63,1,0,1,0,0,1,0
5.17,0.72,0.75,130.8,0,1,1,0,0,1,0
15.68,0.43,1.33,57.09,1,0,0,0,0,4,0
35.72,13.02,1.5,53.28,0,1,1,0,0,1,0
26.3,8.31,1.94,69.06,1,0,1,0,0,1,0
15.4,2.05,0.95,14.18,0,0,1,1,0,3,0
5.97,24.69,1.09,243.11,0,0,1,0,0,3,0
16.13,1.21,1.0,77.23,1,1,0,1,0,2,0
4.7,2.4,1.32,82.96,0,0,1,1,0,1,0
22.06,4.07,1.06,11.72,0,1,1,0,0,0,0
2.79,5.95,2.09,83.53,0,0,0,0,0,5,0
31.79,3.12,1.51,197.41,1,1,1,0,0,1,0
7.77,6.79,0.5,139.22,1,0,1,0,0,0,0
6.59,3.33,0.96,22.39,0,0,1,1,0,3,0
14.67,11.6,0.52,124.79,1,1,1,0,0,1,0
21.56,2.03,1.48,96.71,0,1,0,0,1,3,0
10.04,3.78,0.41,32.16,1,0,1,0,0,0,0
20.06,1.8,0.98,203.32,1,0,1,0,0,3,0
1.93,8.65,1.06,49.85,1,1,0,1,1,0,0
0.91,0.94,1.51,23.05,1,1,1,1,0,4,0
6.16,1.33,1.4,205.48,1,0,0,1,0,6,0
21.53,0.64,1.68,82.69,1,1,1,0,0,3,0
5.35,8.59,0.86,187.46,1,1,1,0,1,1,0
13.14,3.15,0.96,155.79,1,1,0,1,0,2,0
49.12,17.85,1.48,137.27,1,1,1,0,0,6,0
9.08,1.48,1.62,51.49,1,0,0,1,0,4,0
0.96,3.96,0.69,130.46,0,0,0,0,0,5,0
10.76,3.72,1.41,84.44,1,1,1,1,0,3,0
5.08,8.87,0.45,63.26,0,1,1,0,0,2,0
1.14,6.66,0.76,75.54,1,1,1,0,0,0,0
9.73,0.88,0.89,161.32,1,1,0,1,0,2,0
6.63,5.84,1.25,77.56,0,1,0,1,0,2,0
22.3,14.35,0.45,83.21,1,1,1,0,0,2,0
3.05,1.12,2.27,105.19,1,0,1,0,0,0,0
3.5,1.75,0.84,48.59,1,0,0,1,0,3,0
17.7,0.91,0.78,26.6,1,0,0,0,0,1,0
11.4,3.77,1.0,186.94,1,1,0,1,0,2,0
5.38,5.24,0.34,160.4,1,1,0,0,1,1,0
10.9,0.68,1.7,130.58,1,0,0,0,0,1,0
12.24,1.54,1.25,103.28,1,1,0,0,0,2,0
0.13,1.05,0.96,118.36,1,1,1,1,0,1,0
8.12,4.47,0.86,100.46,1,0,0,0,0,6,0
17.25,3.65,1.31,14.81,1,1,1,0,0,2,0
19.4,11.22,0.74,39.54,1,1,1,0,0,2,0
3.55,1.21,1.28,28.46,1,1,0,0,0,2,0
14.74,4.64,0.71,57.66,1,1,0,0,0,5,0
12.09,6.37,0.38,44.36,1,0,1,0,0,3,0
15.04,6.18,1.5,88.03,1,1,1,0,0,2,0
8.77,11.21,0.51,33.7,1,1,0,0,0,3,0
8.24,8.9,0.45,18.2,1,1,0,1,0,2,0
29.51,12.01,0.39,182.22,1,0,1,1,0,1,0
31.41,6.46,1.16,39.56,1,1,0,1,0,1,0
0.01,6.33,0.75,28.18,1,1,1,1,0,2,0
52.56,2.39,0.14,79.18,0,1,0,0,0,1,0
23.38,3.22,0.75,246.56,1,0,0,1,0,2,0
1.75,10.64,1.5,127.86,1,1,1,1,0,1,0
13.53,5.57,1.13,38.61,1,1,0,0,1,1,0
20.08,2.17,0.86,93.47,0,1,1,1,1,4,0
6.12,1.07,0.98,257.86,1,0,0,0,0,3,0
20.0,5.25,1.41,63.95,1,1,1,0,1,2,0
52.31,0.62,1.13,133.52,1,1,1,0,0,4,0
10.22,10.71,0.77,66.63,1,1,1,0,0,1,0
1.51,0.2,0.77,101.81,0,1,1,1,0,3,0
73.36,0.67,0.55,26.66,1,1,1,0,0,2,0
1.33,1.59,0.49,31.95,0,0,0,1,0,2,0
6.35,1.95,1.11,79.97,1,0,1,1,0,2,0
21.07,1.66,0.14,45.08,1,0,1,0,0,1,0
10.62,6.37,1.63,106.0,1,1,1,1,0,6,0
0.3,12.32,1.23,62.71,1,1,0,0,0,1,0
55.72,19.56,0.2,141.69,0,1,1,0,0,6,1
5.52,1.59,1.0,12.33,0,1,1,0,0,1,0
8.66,0.26,1.01,147.97,1,0,1,0,0,0,0
10.41,1.48,1.04,41.81,1,0,1,1,0,3,0
2.18,5.02,1.4,58.06,1,1,0,0,0,0,0
2.66,1.93,0.48,115.69,1,1,0,0,1,1,0
1.69,4.53,1.46,44.92,1,0,1,1,0,4,0
0.17,0.36,0.22,19.83,1,1,1,0,0,3,0
7.94,0.96,0.95,82.99,1,1,0,1,0,4,0
44.92,3.35,1.06,18.63,1,1,0,1,0,1,0
1.39,1.69,1.4,76.1,1,1,0,0,0,1,0
6.66,2.26,0.86,78.22,1,0,0,1,0,0,0
3.11,12.33,1.4,177.15,1,0,1,0,0,2,0
32.89,2.75,1.41,169.45,0,1,1,0,0,1,0
5.83,1.23,1.48,41.1,1,0,1,0,1,4,0
8.45,3.52,1.42,77.13,0,0,1,1,0,2,0
19.96,0.45,0.7,49.21,1,1,1,0,0,4,0
0.81,4.63,0.45,68.02,0,1,1,0,0,1,0
4.63,1.98,1.0,136.61,1,1,0,0,0,0,0
14.32,15.71,1.08,35.45,1,1,1,1,0,0,0
4.94,2.29,0.74,87.4,1,0,0,0,0,0,0
7.86,12.52,0.16,84.53,1,1,1,1,0,0,0
0.44,6.94,1.1,118.45,1,1,1,0,0,3,0
2.62,5.92,1.27,252.36,1,1,0,0,0,5,0
24.66,1.61,1.57,206.85,1,1,1,0,1,2,0
10.74,0.88,1.46,126.04,1,0,0,0,0,1,0
6.94,1.79,0.3,39.2,1,1,0,1,0,2,0
31.3,5.67,0.41,35.73,1,1,1,0,0,1,0
8.03,1.6,0.98,87.73,1,0,0,0,0,2,0
3.89,0.48,1.21,78.91,1,0,1,0,0,5,0
18.74,0.29,0.1,60.56,1,1,1,0,0,4,0
66.88,0.21,1.02,68.53,1,1,0,0,0,1,0
27.67,0.28,0.83,238.01,1,1,1,0,0,1,0
12.94,10.52,0.6,57.7,1,1,1,1,0,3,0
46.47,27.32,2.56,216.65,0,0,0,1,0,3,1
35.77,0.97,1.47,128.06,0,1,1,1,0,0,0
91.93,4.26,1.66,194.38,1,0,0,0,0,3,0
1.27,3.64,0.58,61.46,1,1,0,0,0,4,0
30.61,1.93,1.32,18.44,1,1,0,0,0,3,0
1.89,1.65,1.16,149.38,1,1,1,0,0,5,0
16.94,1.21,0.65,175.81,1,1,0,0,0,4,0
7.15,3.43,0.92,42.22,0,1,1,0,1,2,0
0.37,17.5,0.55,54.62,1,0,0,1,0,0,0
30.24,0.2,0.84,27.15,1,0,0,0,0,2,0
0.78,7.41,1.06,92.84,1,1,1,0,0,2,0
3.73,22.12,0.84,43.62,1,1,0,1,0,5,0
22.35,0.62,1.18,63.62,1,0,1,0,0,1,0
1.27,6.37,1.24,41.03,0,1,1,1,1,1,0
11.51,6.9,1.3,108.12,0,1,0,0,0,0,0
13.57,8.11,1.51,106.97,1,0,1,1,0,1,0
29.35,3.64,1.01,42.66,0,1,1,1,0,1,0
26.66,8.81,1.26,110.23,0,0,1,1,0,4,0
3.25,2.34,1.28,43.12,0,0,0,0,0,3,0
21.24,4.57,1.66,177.27,1,1,1,1,0,2,0
28.15,2.16,1.49,53.94,1,0,1,1,1,4,0
52.46,2.62,0.92,56.15,1,1,1,0,0,3,0
21.68,7.22,1.76,188.31,1,1,1,0,0,4,0
4.32,21.47,0.76,19.9,0,1,1,1,0,2,0
15.29,7.59,1.15,22.95,1,0,1,0,0,4,0
14.0,5.91,0.19,107.4,0,0,0,0,0,2,0
11.05,3.91,1.17,104.42,1,0,1,1,0,4,0
24.37,4.74,1.23,226.07,1,1,0,0,0,4,0
9.9,1.11,0.75,38.72,1,0,1,0,0,7,0
86.89,5.8,1.5,127.92,1,0,1,1,0,4,0
22.93,3.52,0.51,44.93,1,1,1,0,0,3,0
30.48,2.06,1.24,153.1,1,1,1,0,0,1,0
6.36,4.37,0.61,180.53,0,1,1,0,0,2,0
10.25,15.36,0.75,48.23,1,1,0,1,0,1,0
18.26,4.62,0.68,38.5,0,0,0,0,0,1,0
7.61,5.5,1.0,149.62,1,1,0,0,0,1,0
20.94,0.76,0.79,77.48,1,1,1,0,0,4,0
6.93,5.49,1.14,26.69,1,0,1,0,0,2,0
0.47,8.09,1.41,126.37,1,0,0,0,0,0,0
16.53,4.06,1.01,108.24,1,0,0,0,0,0,0
10.58,7.0,1.09,54.12,1,1,1,0,0,2,0
0.38,1.75,1.62,62.62,1,1,0,0,0,3,0
16.75,3.93,0.48,31.92,1,0,1,0,0,3,0
69.16,12.8,0.78,38.12,1,1,1,0,0,6,0
0.14,17.74,0.86,95.16,1,1,0,0,0,2,0
21.71,6.27,0.78,138.97,1,1,0,0,0,3,0
0.96,32.72,1.47,67.5,1,1,0,0,0,0,0
32.62,8.44,0.65,79.42,0,0,0,1,0,2,0
10.35,1.02,0.71,80.5,0,0,0,1,0,2,0
0.66,2.02,0.6,118.83,1,1,0,1,1,4,0
12.92,0.86,0.67,192.71,1,1,0,0,1,0,0
0.51,7.44,1.44,142.5,0,0,1,0,0,2,0
10.15,4.29,1.66,14.94,1,1,0,1,0,3,0
3.48,4.77,0.66,263.41,1,1,0,0,0,2,0
5.86,10.7,0.81,9.68,1,1,0,0,0,1,0
4.98,5.85,1.58,33.94,1,1,1,0,0,0,0
20.87,0.91,1.26,46.6,0,1,0,0,0,2,0
14.89,22.17,1.05,161.3,1,1,0,1,0,6,0
1.02,4.4,1.01,46.92,1,0,1,0,0,3,0
0.92,1.98,0.64,5.0,1,0,0,0,0,0,0
27.8,4.7,1.16,115.39,0,0,1,1,0,3,0
43.71,0.94,1.28,64.22,1,0,0,1,0,2,0
4.62,4.63,0.79,102.81,0,1,1,1,0,3,0
1.2,2.98,0.4,118.9,1,1,0,0,0,5,0
20.05,5.97,1.17,58.56,1,1,1,1,0,3,0
1.55,15.39,1.19,80.03,1,0,0,0,1,2,0
6.4,11.71,0.73,120.84,1,1,1,1,0,4,0
8.45,2.71,0.81,65.42,1,1,1,0,0,1,0
16.97,6.38,1.16,52.99,1,1,1,0,0,3,0
10.47,0.05,1.29,144.86,1,1,0,0,1,2,0
2.1,1.55,0.96,138.44,1,1,0,0,0,2,0
14.67,1.91,0.33,70.32,1,1,0,0,0,2,0
29.5,1.82,0.62,98.91,1,0,1,1,0,2,0
13.13,11.45,1.46,63.22,1,0,0,0,0,1,0
8.05,3.85,0.96,25.43,1,1,1,1,0,0,0
2.69,2.97,1.69,46.76,1,1,1,0,0,0,0
0.7,11.48,1.07,21.71,1,1,1,0,1,3,0
9.26,5.97,1.24,238.98,1,0,1,0,0,1,0
12.15,2.44,0.84,220.66,0,1,0,1,0,5,0
0.77,3.89,0.69,51.81,1,1,0,1,0,1,0
0.1,3.52,0.97,204.38,1,1,1,1,0,1,0
2.41,2.28,0.1,66.42,1,1,0,0,0,3,0
5.01,2.28,1.46,102.69,1,1,0,1,0,1,0
2.58,0.19,1.49,42.08,0,1,0,1,0,0,0
10.75,5.65,0.61,43.47,0,1,0,0,0,0,0
7.33,3.39,1.23,48.5,1,0,0,0,0,1,0
8.55,24.2,0.57,48.03,1,1,1,0,0,2,0
3.55,8.62,1.21,37.75,1,1,1,1,0,3,0
6.56,0.62,2.0,184.39,1,0,0,0,0,0,0
19.01,0.12,0.76,42.9,1,0,1,1,0,3,0
5.73,1.65,0.85,123.66,1,0,1,0,0,3,0
26.36,0.69,1.92,57.65,1,1,0,1,0,0,0
0.74,3.47,0.26,50.41,0,1,1,0,0,6,0
3.83,0.32,1.3,52.91,1,1,0,0,1,3,0
30.77,12.41,1.73,213.13,1,1,1,0,0,2,0
1.94,2.61,0.8,128.24,1,0,1,1,0,2,0
13.87,10.13,2.03,114.96,1,1,1,1,0,1,0
1.12,0.73,0.75,61.05,1,0,1,0,0,3,0
3.59,7.78,1.04,321.48,1,1,1,0,0,0,0
31.82,2.29,0.68,61.85,1,1,0,0,0,4,0
0.6,5.53,0.83,19.97,1,0,0,1,0,2,0
17.1,4.79,0.1,121.53,1,1,1,0,0,3,0
6.23,15.61,0.6,11.5,1,1,0,1,0,1,0
3.27,13.91,0.82,11.87,1,1,1,0,0,3,0
9.96,4.4,0.34,165.05,0,0,1,0,0,2,0
13.21,1.79,0.67,170.26,0,1,1,0,0,2,0
22.64,16.11,1.79,455.98,1,0,0,1,1,1,1
32.65,1.44,0.23,92.87,1,1,0,0,0,0,0
9.25,5.5,1.2,21.78,1,1,0,0,0,1,0
10.83,6.81,0.1,45.87,0,1,0,0,0,3,0
30.6,10.4,1.22,99.15,1,1,0,1,0,3,0
7.73,3.27,1.11,84.93,1,0,1,1,0,1,0
4.6,0.07,1.91,73.69,1,1,0,0,0,2,0
26.84,4.45,1.05,117.19,0,1,0,0,0,1,0
8.33,2.07,0.44,28.45,1,0,0,0,0,1,0
24.9,1.95,0.49,56.27,1,0,1,1,0,4,0
0.73,19.28,1.41,55.22,1,1,1,1,0,2,0
10.78,1.07,1.6,44.17,1,1,1,1,0,5,0
2.36,4.14,0.58,12.27,1,0,1,0,0,0,0
8.84,4.12,0.42,9.99,1,1,1,0,0,3,0
38.57,6.24,2.11,286.13,0,1,0,0,0,5,1
0.08,1.1,0.97,16.7,1,1,1,0,0,2,0
14.5,8.79,1.09,19.99,1,1,0,0,0,4,0
15.68,1.9,0.61,49.92,1,1,1,1,0,1,0
2.44,0.84,1.02,68.67,1,1,1,0,0,2,0
10.48,8.81,1.82,30.9,1,1,0,0,0,2,0
8.85,12.42,0.82,218.04,1,0,0,0,1,1,0
16.13,0.46,1.28,236.25,1,0,1,1,0,1,0
20.13,4.76,1.4,180.64,1,0,1,0,0,1,0
1.05,0.07,0.81,61.53,0,0,0,0,1,5,0
32.18,3.06,1.12,31.72,1,1,0,0,0,1,0
20.62,1.93,0.69,117.78,0,1,1,1,0,1,0
12.01,6.32,1.33,32.41,1,1,1,0,0,0,0
22.48,0.68,1.67,52.33,1,1,1,0,0,1,0
7.37,14.56,0.61,185.97,1,1,1,1,0,0,0
17.92,9.35,2.17,13.54,1,1,0,1,0,3,0
21.82,0.63,0.24,15.81,1,1,0,0,0,1,0
45.01,16.67,0.1,66.45,1,1,1,0,0,3,0
14.85,2.98,0.86,76.03,1,0,1,0,0,3,0
6.17,2.58,1.38,168.29,1,1,0,1,0,1,0
15.41,8.79,1.29,64.5,1,1,0,1,0,1,0
10.56,3.42,0.89,57.45,1,1,0,1,0,5,0
0.64,8.25,0.4,19.61,1,1,1,0,0,2,0
17.33,6.18,0.55,113.7,1,1,1,0,0,1,0
20.14,16.88,2.24,461.24,0,0,0,1,0,1,1
24.35,6.78,0.63,38.07,1,1,0,0,0,3,0
1.33,19.32,0.1,30.5,1,0,1,0,0,6,0
46.76,3.38,3.33,149.75,1,0,0,0,0,3,1
0.89,4.99,0.44,42.2,1,1,1,0,0,4,0
16.26,0.81,1.15,16.45,1,1,0,0,0,0,0
18.79,0.69,0.78,36.79,0,1,1,0,1,3,0
10.35,0.67,1.37,27.89,1,0,0,0,0,1,0
24.6,1.6,1.29,143.87,0,1,1,0,0,1,0
4.54,3.59,1.35,94.71,1,1,0,0,0,2,0
39.71,0.83,1.65,1.87,0,0,1,0,0,2,0
1.68,2.45,0.56,123.08,0,1,1,0,0,2,0
7.04,2.16,0.86,89.73,1,1,1,1,0,2,0
18.74,4.67,1.31,129.74,1,1,0,0,0,3,0
1.25,0.31,0.1,83.19,1,0,1,1,0,0,0
14.38,13.76,0.38,39.43,1,0,1,1,0,0,0
9.09,0.99,0.25,76.98,1,1,0,0,0,4,0
66.08,3.08,1.47,74.99,1,1,1,0,1,0,0
44.09,0.54,0.81,21.18,1,0,1,0,0,3,0
1.28,1.86,0.62,172.86,1,1,0,0,0,3,0
1.23,0.0,0.95,16.33,1,1,0,1,1,3,0
1.69,0.85,1.2,120.61,1,1,0,1,0,4,0
16.13,3.91,0.16,35.19,1,0,1,0,0,3,0
20.06,8.82,1.78,97.5,1,1,1,0,0,3,0
6.64,4.44,1.25,77.47,0,0,1,0,0,5,0
4.07,1.24,1.64,113.91,1,1,0,1,0,3,0
3.07,0.58,1.2,102.27,1,0,0,0,0,3,0
11.69,4.32,1.56,16.77,1,1,1,0,1,1,0
12.84,14.89,2.26,130.43,1,0,0,0,0,1,0
12.48,16.45,0.99,46.3,1,1,1,0,0,2,0
0.65,4.94,1.28,112.21,0,1,0,0,0,1,0
19.69,5.16,1.52,31.85,1,1,1,0,0,4,0
7.6,0.63,1.47,62.35,1,1,1,1,1,2,0
18.25,3.08,1.2,47.55,0,1,1,0,0,1,0
5.52,6.79,1.02,201.37,1,1,1,1,0,2,0
13.77,1.54,1.39,36.79,0,1,0,0,0,5,0
12.1,4.78,1.27,170.2,1,1,1,1,0,1,0
34.55,17.89,0.61,42.56,1,0,0,0,0,4,0
5.93,2.37,1.27,93.85,0,0,1,0,0,2,0
1.89,1.6,0.48,127.28,1,1,1,0,1,1,0
105.88,16.03,0.2,378.26,1,1,0,1,0,7,1
42.48,1.18,0.21,109.65,1,1,1,1,0,1,0
11.69,0.08,0.27,25.69,1,1,1,0,0,2,0
24.32,15.44,0.96,43.11,1,0,0,1,0,1,0
17.08,0.21,0.85,39.32,1,1,0,0,0,4,0
0.72,5.54,0.36,94.43,1,1,1,1,0,5,0
5.9,8.12,0.23,21.1,1,1,0,0,0,5,0
28.27,17.92,0.83,69.82,1,0,1,0,1,2,0
18.4,0.38,0.89,49.46,1,1,1,1,0,1,0
30.78,5.77,0.31,50.07,1,1,0,1,0,3,0
13.2,2.57,1.76,31.91,1,1,0,0,0,3,0
22.39,3.16,0.64,103.25,1,0,1,0,0,1,0
1.11,12.68,0.8,161.24,1,1,1,1,0,3,0
